Pup_ID,Date,Temp,ObsID,LitterID,Age,Sex,Weight,Headlength
980,2009-03-25,2.37,1,458,13,F,5.9,19.2
981,2009-04-29,7.33,1,462,13,F,7.3,20.7
982,2009-04-29,7.33,1,462,13,M,8,20.5
983,2009-04-29,7.33,1,462,13,M,6.7,20.4
984,2009-04-29,7.33,1,143,13,M,8.4,20.5
985,2009-04-29,7.33,1,143,13,F,7.6,20.1
986,2009-04-29,7.33,1,144,13,M,5.9,19.5
987,2009-04-29,7.33,1,144,13,M,7.5,20
988,2009-04-29,7.33,1,144,13,M,7.1,20
989,2009-04-29,7.33,1,144,13,M,6.6,20.5
990,2009-04-29,7.33,1,144,13,F,6.6,19.8
991,2009-04-29,7.33,1,144,13,M,6.8,20.3
992,2009-04-29,7.33,1,144,13,M,7.2,19.8
993,2009-04-29,7.33,1,459,13,M,7.5,20.4
994,2009-04-29,7.33,1,459,13,F,8.2,21.2
995,2009-04-29,7.33,1,460,14,M,8.2,20.9
996,2009-04-29,7.33,1,460,14,M,7.5,20.6
997,2009-04-29,7.33,1,146,12,F,6.9,20.4
998,2009-04-29,7.33,1,146,12,M,6.5,19.8
999,2009-04-29,7.33,1,146,12,M,6.2,19.6
1000,2009-04-29,7.33,1,146,12,M,6.4,20.6
1001,2009-04-29,7.33,1,146,12,F,6.1,19.5
1002,2009-04-29,7.33,1,146,12,F,6.3,20.1
1003,2009-04-29,7.33,1,146,12,M,7.2,20.5
1004,2009-04-29,7.33,1,147,13,F,7.4,20.1
1005,2009-04-29,7.33,1,147,13,M,7,20.7
1006,2009-04-29,7.33,1,147,13,F,7.3,20.6
1007,2009-04-29,7.33,1,147,13,F,7.4,20.8
1008,2009-04-29,7.33,1,147,13,M,7.6,21.3
1009,2009-04-29,7.33,1,147,13,M,7.5,20.8
1010,2009-04-29,7.33,1,147,13,M,7.3,20.7
1011,2009-04-29,7.33,1,145,13,M,6.4,20.1
1012,2009-04-29,7.33,1,145,13,M,7.4,20.6
1013,2009-04-29,7.33,1,145,13,F,7.2,20.8
1014,2009-04-29,7.33,1,145,13,F,6.3,19.4
1015,2009-04-29,7.33,1,145,13,F,6.7,20.1
1016,2009-04-29,7.33,1,145,13,F,7.1,20.3
1017,2009-04-29,7.33,1,145,13,M,6.7,19.7
1018,2009-04-29,7.33,1,145,13,F,6.6,19.9
1019,2009-05-10,14.10,2,465,12,F,4.7,18.9
1020,2009-05-10,14.10,2,465,12,F,4.6,18
1021,2009-05-10,14.10,2,465,12,F,4.7,19
1022,2009-05-12,14.35,2,461,13,F,6.7,20.5
1023,2009-05-12,14.35,2,461,13,M,6.4,21.2
1024,2009-05-12,14.35,2,461,13,F,5.8,19.7
1025,2009-05-12,14.35,2,461,13,M,6.5,19.6
1026,2009-05-12,14.35,2,461,13,M,6.9,20.3
1027,2009-05-12,14.35,2,461,13,F,7.1,20
1028,2009-05-12,14.35,2,466,12,F,6,19.8
1029,2009-05-12,14.35,2,149,12,M,5.9,18.8
1030,2009-05-12,14.35,2,149,12,F,6.5,20
1031,2009-05-12,14.35,2,149,12,F,6.2,19.6
1032,2009-05-12,14.35,2,149,12,M,5.5,18.8
1033,2009-05-12,14.35,2,149,12,M,5.9,18.5
1034,2009-05-12,14.35,2,149,12,F,5.6,16.6
1035,2009-05-13,14.67,2,464,14,M,5.8,19.9
1036,2009-05-15,14.67,2,463,12,M,5.3,19.7
1037,2009-05-15,14.67,2,463,12,M,5.4,19.6
1038,2009-05-15,14.67,2,712,12,F,4,18
1039,2009-05-15,14.67,2,712,12,M,3.7,17.6
1040,2009-05-15,14.67,2,148,12,F,8.9,20.2
1041,2009-05-20,15.66,2,154,13,M,7.8,20.6
1042,2009-05-20,15.66,2,154,13,M,8.5,21
1043,2009-05-20,15.66,2,467,13,M,6.8,19.8
1044,2009-05-20,15.66,2,713,13.5,M,4.6,18.5
1045,2009-05-20,15.66,2,467,13.5,F,7.2,19.8
1046,2009-05-22,16.75,1,150,13,M,8.9,20.2
1047,2009-05-22,16.75,1,150,13,F,8,19.8
1048,2009-05-22,16.75,1,150,13,M,8.4,20.2
1049,2009-05-22,16.75,1,150,13,F,7.2,19.5
1050,2009-05-22,16.75,1,150,13,F,7.8,20.1
1051,2009-05-22,16.75,1,150,13,F,8.5,20.2
1052,2009-05-23,17.27,1,152,13,M,7.3,20.4
1053,2009-05-23,17.27,1,152,13,M,7.2,20.2
1054,2009-05-23,17.27,1,152,13,M,7,20.4
1055,2009-05-23,17.27,1,152,13,F,7.3,20.2
1056,2009-05-25,20.22,2,157,12.5,M,4.7,19.6
1057,2009-05-25,20.22,2,157,12.5,F,4.4,19.3
1058,2009-05-25,20.22,2,157,12.5,F,4.8,19
1059,2009-05-25,20.22,2,157,12.5,F,4,19.3
1060,2009-05-25,20.22,2,470,13,M,6.3,20.3
1061,2009-05-25,20.22,2,468,13,F,6,19.4
1062,2009-05-25,20.22,2,468,13,F,6.7,20.1
1063,2009-05-25,20.22,2,468,13,M,6.4,20.9
1064,2009-05-25,20.22,2,468,13,F,6.5,19.7
1065,2009-05-25,20.22,2,469,12,M,5.6,19.6
1066,2009-05-25,20.22,2,469,12,F,5.8,19.3
1067,2009-05-25,20.22,2,469,12,M,5.7,19.6
1068,2009-05-25,20.22,2,469,12,M,5.5,19.3
1069,2009-05-25,20.22,2,155,13,M,7,20.1
1070,2009-05-25,20.22,2,155,13,F,6.7,21
1071,2009-05-25,20.22,2,155,13,M,6.9,20.1
1072,2009-05-25,20.22,2,155,13,F,7.3,20.6
1073,2009-05-25,20.22,2,155,13,M,7.1,21.9
1074,2009-05-25,20.22,2,155,13,F,6.3,20.9
1075,2009-05-25,20.22,2,155,13,F,7,20.5
1076,2009-05-25,20.22,2,156,13,F,5.8,19.5
1077,2009-05-25,20.22,2,156,13,F,5.6,19.6
1078,2009-05-25,20.22,2,156,13,M,6.5,20.6
1079,2009-05-25,20.22,2,156,13,F,6,20.3
1080,2009-05-25,20.22,2,156,13,F,4.3,17.6
1081,2009-05-25,20.22,2,156,13,F,6.8,20.2
1082,2009-05-25,20.22,2,156,13,M,5.8,19.7
1083,2009-05-25,20.22,2,156,13,F,6.2,20.5
1084,2009-05-25,20.22,2,156,13,F,5.8,18.9
1085,2009-05-25,20.22,2,158,13,F,6.2,20.4
1086,2009-05-25,20.22,2,158,13,F,6.3,20.5
1087,2009-05-25,20.22,2,158,13,F,6.1,19.9
1088,2009-05-25,20.22,2,158,13,M,6.5,21.3
1089,2009-05-25,20.22,2,158,13,M,6.4,20.4
1090,2009-05-25,20.22,2,158,13,M,6.9,20.8
1091,2009-05-25,20.22,2,158,14,M,7.7,21.8
1092,2009-05-25,20.22,2,151,12,M,7.2,20.3
1093,2009-05-25,20.22,2,151,12,M,6.7,19.7
1094,2009-05-29,13.86,2,160,13,M,6.9,20.2
1095,2009-05-29,13.86,2,160,13,F,5.9,20.2
1096,2009-05-29,13.86,2,160,13,F,5.4,18.4
1097,2009-05-29,13.86,2,160,13,F,7.1,20.6
1098,2009-06-01,13.68,1,163,13,F,6.2,20.5
1099,2009-06-01,13.68,1,163,13,M,6,20.6
1100,2009-06-01,13.68,1,163,13,M,6,20.5
1101,2009-06-01,13.68,1,163,13,M,5.8,21.1
1102,2009-06-01,13.68,1,163,13,F,6.1,20.1
1103,2009-06-01,13.68,1,163,13,M,6.2,20
1104,2009-06-01,13.68,1,163,13,F,6.3,20.7
1105,2009-06-03,15.60,1,164,14,F,7.7,20.8
1106,2009-06-03,15.60,1,164,14,F,7.8,20.7
1107,2009-06-03,15.60,1,164,14,F,7.7,20.1
1108,2009-06-03,15.60,1,164,14,M,7.8,20.8
1109,2009-06-03,15.60,1,164,14,M,8.2,20.8
1110,2009-06-03,15.60,1,471,13,M,8.2,20.7
1111,2009-06-03,15.60,1,162,13,M,7.3,20.8
1112,2009-06-03,15.60,1,162,13,M,7.6,20.2
1113,2009-06-03,15.60,1,162,13,M,7,20.4
1114,2009-06-03,15.60,1,162,13,F,7.3,19.8
1115,2009-06-03,15.60,1,162,13,M,7.1,21
1116,2009-06-03,15.60,1,161,12,M,5.5,19.1
1117,2009-06-03,15.60,1,161,12,F,5.4,19.3
1118,2009-06-03,15.60,1,161,12,F,5.2,19
1119,2009-06-03,15.60,1,159,14,F,8.5,20.4
1120,2009-06-03,15.60,1,159,14,F,8.4,20.7
1121,2009-06-03,15.60,1,159,14,F,8.3,20.8
1122,2009-06-03,15.60,1,473,12,F,7.5,19.8
1123,2009-06-03,15.60,1,472,12,M,7.3,19.8
1124,2009-06-03,15.60,1,472,12,M,7.1,19.7
1125,2009-06-03,15.60,1,472,13,M,7.8,20.7
1126,2009-06-03,15.60,1,473,12,F,7.2,19.3
1127,2009-06-03,15.60,1,473,12,F,6.8,19.9
1128,2009-06-10,14.73,1,475,12,M,7.3,20.1
1129,2009-06-10,14.73,1,475,12,F,6.8,19.4
1130,2009-06-10,14.73,1,475,12,F,6.7,19.5
1131,2009-06-10,14.73,1,475,12,M,6.7,19.9
1132,2009-06-10,14.73,1,165,14,F,7.8,21.2
1133,2009-06-10,14.73,1,165,14,M,7.8,21
1134,2009-06-10,14.73,1,165,14,M,8,21
1135,2009-06-10,14.73,1,165,14,F,7.6,21.1
1136,2009-06-11,15.28,1,474,13,F,6.9,19.7
1137,2009-06-11,15.28,1,474,13,F,7.2,19.5
1138,2009-06-16,16.75,2,167,13,F,8.6,19.7
1139,2009-06-16,16.75,2,167,13,M,8.7,20.9
1140,2009-06-16,16.75,2,167,13,F,8.3,20.4
1141,2009-06-16,16.75,2,169,12,F,6.6,18.6
1142,2009-06-16,16.75,2,169,12,F,7.4,18.5
1143,2009-06-16,16.75,2,169,12,F,6.6,18.5
1144,2009-06-16,16.75,2,169,12,M,6.8,19.1
1145,2009-06-16,16.75,1,168,14,F,6.6,19.7
1146,2009-06-16,16.75,1,168,14,M,6.2,19.6
1147,2009-06-16,16.75,1,168,14,F,6.8,20
1148,2009-06-16,16.75,1,166,12,M,5.8,19.1
1149,2009-06-25,15.56,1,476,12,M,6.7,19.3
1150,2009-06-25,15.56,1,476,12,F,6.2,19.2
1151,2009-06-25,15.56,1,476,12,M,6.7,19.3
1152,2009-06-25,15.56,1,476,12,F,6.2,19.2
1153,2009-07-02,20.01,2,170,14,M,7.1,21.9
1154,2009-07-04,20.01,2,171,13,F,7.1,20.2
1155,2009-07-04,20.01,2,171,13,F,7.1,21.2
1156,2009-07-04,20.01,2,171,13,M,7.2,20.4
1157,2009-07-04,20.01,2,171,13,F,6.4,20.4
1158,2009-07-04,20.01,2,171,13,M,7.6,20.6
1159,2009-07-07,15.96,1,173,12,F,7.8,20.2
1160,2009-07-07,15.96,1,173,12,M,7.9,20.9
1161,2009-07-07,15.96,1,173,12,F,8.7,20.4
1162,2009-07-07,15.96,1,173,12,M,7.8,20.3
1163,2009-07-07,15.96,1,173,12,F,7.6,21
1164,2009-07-07,15.96,1,173,12,M,6.6,19.9
1165,2009-07-07,15.96,1,173,12,F,7.5,20.2
1166,2009-07-07,15.96,1,175,13,F,6.6,18.9
1167,2009-07-07,15.96,1,175,13,F,7.4,19.7
1168,2009-07-07,15.96,1,175,13,F,7.4,19.4
1169,2009-07-07,15.96,1,175,13,M,7.6,19.8
1170,2009-07-07,15.96,1,177,12,F,7.1,19.6
1171,2009-07-07,15.96,1,177,12,F,6.8,19.8
1172,2009-07-07,15.96,1,172,14,M,6.4,19.6
1173,2009-07-07,15.96,1,172,14,M,6.6,19.5
1174,2009-07-07,15.96,1,172,14,F,5.9,19
1175,2009-07-07,15.96,1,172,14,F,6.2,19.9
1176,2009-07-14,20.02,2,174,13,F,8.1,20.9
1177,2009-07-14,20.02,2,174,13,F,8.2,21.5
1178,2009-07-14,20.02,2,174,13,F,7.8,21.3
1179,2009-07-14,20.02,2,174,13,M,5.9,18.7
1180,2009-07-14,20.02,2,174,13,M,8.4,19.9
1181,2009-07-14,20.02,2,174,13,M,7.8,20.8
1182,2009-07-16,21.11,1,180,12,M,3.5,17.8
1183,2009-07-16,21.11,1,179,12,M,6.2,18.9
1184,2009-07-16,21.11,1,179,12,F,6.4,18.5
1185,2009-07-16,21.11,1,179,12,F,6.1,19.7
1186,2009-07-16,21.11,1,176,12,F,6.4,19.5
1187,2009-07-16,21.11,1,176,12,M,5.7,19.5
1188,2009-07-16,21.11,1,176,12,F,5.5,18.8
1189,2009-07-16,21.11,1,176,12,F,5.3,19.1
1190,2009-07-22,19.68,1,178,13,M,5.9,20
1191,2009-07-22,19.68,1,178,13,F,5.9,19.8
1192,2009-07-22,19.68,1,178,13,M,6,19.6
1193,2009-07-22,19.68,1,178,13,M,6,20.2
1194,2009-07-22,19.68,1,178,13,F,6.2,19.9
1195,2009-07-22,19.68,1,178,13,F,5.6,19.4
1196,2009-07-22,19.68,1,178,13,F,5.7,19.3
1197,2009-07-31,17.83,1,181,12,F,3.6,17.9
1198,2009-07-31,17.83,1,181,12,F,3.5,17.8
1199,2009-08-10,18.54,1,182,13,F,6.2,20
1200,2009-08-10,18.54,1,480,12,F,7.1,19.8
1201,2009-08-10,18.54,1,480,12,F,7.1,19.7
1202,2009-08-10,18.54,1,480,12,M,6.3,19.4
1203,2009-08-10,18.54,1,480,12,F,6.6,19.8
1204,2009-08-10,18.54,1,480,12,M,6.4,19.5
1205,2009-08-10,18.54,1,480,12,M,6.7,19.9
1206,2009-08-10,18.54,1,480,12,F,6.4,19.4
1207,2009-08-10,18.54,1,480,12,M,6.7,19.2
1208,2009-08-10,18.54,1,480,12,F,6.2,19.2
1209,2009-08-10,18.54,1,478,13,F,8.3,21.3
1210,2009-08-10,18.54,1,478,13,M,7.9,21.8
1211,2009-08-10,18.54,1,478,13,M,7.5,20.5
1212,2009-08-13,19.16,1,481,13,M,7.5,20.1
1213,2009-08-13,19.16,1,479,12,F,5.4,19.1
1214,2009-08-13,19.16,1,479,12,F,4.9,18.1
1215,2009-08-13,19.16,1,479,12,M,4.6,18.6
1216,2009-08-13,19.16,1,479,12,M,5,19.1
1217,2009-08-13,19.16,1,479,12,F,5.1,19.2
1218,2009-08-15,19.23,1,477,13,M,7,20.3
1219,2009-08-15,19.23,1,477,13,M,6.9,20.4
1220,2009-08-15,19.23,1,477,13,M,6.8,20.3
1221,2009-08-15,19.23,1,477,13,F,6.6,20.3
1222,2009-08-15,19.23,1,477,13,M,6.6,20.7
1223,2009-08-20,22.76,2,486,14,F,7.4,21.3
1224,2009-08-20,22.76,2,484,13,M,5.7,19.8
1225,2009-08-20,22.76,2,484,13,F,5.9,20.1
1226,2009-08-20,22.76,2,186,12.5,F,6.5,18.9
1227,2009-08-20,22.76,2,186,12.5,F,6.8,20.4
1228,2009-08-20,22.76,2,186,12.5,M,6.4,19
1229,2009-08-20,22.76,2,186,12.5,F,6.6,15
1230,2009-08-20,22.76,2,186,12.5,M,6.6,18.7
1231,2009-08-20,22.76,2,186,12.5,F,6.8,18.9
1232,2009-08-22,17.30,2,184,12,M,4.6,18
1233,2009-08-22,17.30,2,184,12,F,4.7,18.9
1234,2009-08-22,17.30,2,184,12,M,4.5,17.6
1235,2009-08-22,17.30,2,184,12,M,4.9,18.4
1236,2009-08-22,17.30,2,184,12,M,5.2,18.2
1237,2009-08-25,20.28,1,183,13,M,7.4,20.8
1238,2009-08-25,20.28,1,183,13,M,7.5,20.4
1239,2009-08-25,20.28,1,183,13,F,7.1,20.6
1240,2009-08-25,20.28,1,185,13,M,8,20.9
1241,2009-08-25,20.28,1,185,13,F,7.5,19.7
1242,2009-08-25,20.28,1,482,13,M,5.8,19.3
1243,2009-08-25,20.28,1,482,13,F,6,19.6
1244,2009-08-25,20.28,1,482,13,F,6.3,19.9
1245,2009-08-25,20.28,1,482,13,M,6,19.8
1246,2009-08-25,20.28,1,482,13,M,5.8,19.9
1247,2009-08-25,20.28,1,482,13,M,6.3,19.9
1248,2009-08-25,20.28,1,189,12,M,5.5,18.3
1249,2009-08-25,20.28,1,189,12,M,5.5,18.7
1250,2009-08-25,20.28,1,189,12,M,5.6,18.9
1251,2009-08-25,20.28,1,189,12,M,6.1,19.2
1252,2009-08-25,20.28,1,483,12,F,4.7,18.1
1253,2009-08-25,20.28,1,485,13,F,5.8,19.4
1254,2009-08-25,20.28,1,485,13,M,6.2,19.4
1255,2009-08-25,20.28,1,485,13,F,6,19.5
1256,2009-08-25,20.28,1,485,13,F,6.5,19
1257,2009-08-25,20.28,1,485,13,F,6.4,19.3
1258,2009-08-25,20.28,1,485,13,M,6.3,19.4
1259,2009-08-26,18.58,2,188,13,M,5.6,19.3
1260,2009-08-26,18.58,2,188,13,M,5.4,18.9
1261,2009-08-30,14.62,2,187,13,F,6.8,20.6
1262,2009-08-30,14.62,2,187,13,F,5.7,19.5
1263,2009-08-30,14.62,2,187,13,F,6.9,21.1
1264,2009-08-30,14.62,2,187,13,M,6.2,20.5
1265,2009-08-30,14.62,2,187,13,M,6.2,20.1
1266,2009-08-30,14.62,2,187,13,F,6.6,21.4
1267,2009-08-30,14.62,2,190,13,M,7,21.2
1268,2009-08-30,14.62,2,190,13,F,6.8,20.3
1269,2009-08-31,16.09,1,487,14,F,6,19.6
1270,2009-08-31,16.09,1,487,14,M,5.7,19.8
1271,2009-08-31,16.09,1,487,14,F,6.1,19.4
1272,2009-08-31,16.09,1,714,13,F,6.8,20.1
1273,2009-09-19,16.49,1,191,13,M,6.3,20.5
1274,2009-09-19,16.49,1,191,13,F,6.3,20.4
1275,2009-09-19,16.49,1,191,13,F,5.8,19.6
1276,2009-09-19,16.49,1,191,13,F,6.4,19.8
1277,2009-09-24,16.08,1,194,12,M,6.6,19.8
1278,2009-09-24,16.08,1,194,12,F,6.2,19.7
1279,2009-09-24,16.08,1,194,12,M,6.4,19.7
1280,2009-10-01,13.99,1,195,13,M,6.6,19.5
1281,2009-10-01,13.99,1,195,13,M,7.2,20.1
1282,2009-10-01,13.99,1,195,13,F,7.2,20
1283,2009-10-01,13.99,1,195,13,F,7.1,19.7
1284,2009-10-01,13.99,1,489,14,F,4.7,18.9
1285,2009-10-04,12.08,1,192,13,F,7.7,20.1
1286,2009-10-04,12.08,1,192,13,M,7.6,20.1
1287,2009-10-04,12.08,1,192,13,F,7.3,19.7
1288,2009-10-04,12.08,1,192,13,M,7.3,19.9
1289,2009-10-04,12.08,1,193,14,F,7.5,21.4
1290,2009-10-04,12.08,1,193,14,M,7.7,21.5
1291,2009-10-04,12.08,1,193,14,F,7.6,20.3
1292,2009-10-04,12.08,1,193,14,M,7.6,20.2
1293,2009-10-04,12.08,1,715,13,F,3.8,18.3
1294,2009-10-07,17.44,2,488,12,F,6.7,19.9
1295,2009-10-07,17.44,2,488,12,M,7.5,19.6
1296,2009-10-07,17.44,2,488,12,F,7.3,19.8
1297,2009-10-07,17.44,2,196,12,M,5.2,18.9
1298,2009-10-16,4.83,2,197,14,F,7.7,20.1
1299,2009-10-16,4.83,2,197,14,F,7.6,20.9
1300,2009-10-16,4.83,2,197,14,F,7.1,20.2
1301,2009-10-16,4.83,2,197,14,F,6.2,20
1302,2009-10-19,4.42,1,198,12,M,5.4,18.8
1303,2009-10-19,4.42,1,490,13,F,8,20.6
1304,2009-10-19,4.42,1,490,13,F,7.5,20.1
1305,2009-10-19,4.42,1,490,13,F,7.3,19.8
1306,2009-12-28,2.00,2,199,12,M,5.1,19.4
1307,2009-12-28,2.00,2,199,12,F,4.9,20.1
1308,2009-12-28,2.00,2,199,12,M,5.1,19.5
1309,2009-12-28,2.00,2,199,12,F,4.5,19.3
1310,2009-12-28,2.00,2,199,12,M,4.8,19.1
1311,2009-12-28,2.00,2,199,12,M,4.7,19
1312,2009-12-28,2.00,2,199,12,F,4.5,18.7
1313,2010-07-06,19.31,1,200,14,M,6.6,20.4
1314,2010-07-06,19.31,1,200,14,M,6.7,20.7
1315,2010-07-06,19.31,1,203,12,M,6.5,19.6
1316,2010-07-09,23.25,1,491,13,M,6.4,20
1317,2010-07-09,23.25,1,491,13,F,7.4,20.6
1318,2010-07-09,23.25,1,201,14,M,9.8,21.5
1319,2010-07-09,23.25,1,202,14,F,7.9,21.3
1320,2010-07-09,23.25,1,202,14,M,8.8,20.8
1321,2010-07-09,23.25,1,202,14,M,7.7,21
1322,2010-07-09,23.25,1,202,14,F,8.9,20.6
1323,2010-07-09,23.25,1,202,14,M,7.5,20.7
1324,2010-07-09,23.25,1,202,14,M,7.8,20.8
1325,2010-07-12,23.35,1,206,12,F,6.7,20.4
1326,2010-07-12,23.35,1,206,12,M,6.4,19.7
1327,2010-07-12,23.35,1,206,12,F,5.8,19.8
1328,2010-07-12,23.35,1,206,12,M,6.7,21.2
1329,2010-07-12,23.35,1,206,12,M,6.5,20.5
1330,2010-07-12,23.35,1,206,12,M,6.7,21.2
1331,2010-07-12,23.35,1,206,12,M,6.1,19.9
1332,2010-07-12,23.35,1,492,13,F,9,21
1333,2010-07-12,23.35,1,493,12,F,8.1,20.2
1334,2010-07-12,23.35,1,493,12,M,8.5,20.2
1335,2010-07-12,23.35,1,493,12,F,8.6,20.4
1336,2010-07-12,23.35,1,205,14,F,9.1,22.4
1337,2010-07-12,23.35,1,204,13,F,8.2,21.2
1338,2010-09-23,15.53,1,494,14,F,8,20.6
1339,2010-09-23,15.53,1,494,14,F,7.5,20.7
1340,2010-09-23,15.53,1,208,13,M,6.5,19.8
1341,2010-09-23,15.53,1,208,13,M,7.3,21.7
1342,2010-09-23,15.53,1,494,13,M,7.9,20.9
1343,2010-09-23,15.53,1,494,13,F,7.2,19.9
1344,2010-09-30,11.09,1,495,14,F,5.4,20.3
1345,2010-09-30,11.09,1,495,14,F,5.4,19
1346,2010-09-30,11.09,1,495,14,F,5.8,19.4
1347,2010-09-30,11.09,1,495,14,M,5.5,19
1348,2010-09-30,11.09,1,495,14,F,5.8,20
1349,2010-09-30,11.09,1,495,14,F,6.6,19.9
1350,2010-09-30,11.09,1,495,14,F,6.4,19.7
1351,2010-09-30,11.09,1,495,14,M,5.4,18.8
1352,2010-09-30,11.09,1,495,14,F,5.6,19.4
1353,2010-09-30,11.09,1,495,14,F,5.7,19.5
1354,2010-09-30,11.09,1,207,12,M,6,19.9
1355,2010-09-30,11.09,1,207,12,F,6.4,19.5
1356,2010-09-30,11.09,1,207,12,F,5.9,19.5
1357,2010-10-04,13.98,1,209,12,F,6.4,19.1
1358,2010-10-04,13.98,1,209,12,F,6.4,19.1
1359,2010-10-04,13.98,1,209,12,M,6.4,19.3
1360,2010-10-04,13.98,1,209,12,M,6.2,19.9
1361,2010-10-04,13.98,1,209,12,F,6.4,19.2
1362,2010-10-04,13.98,1,209,12,M,6.5,19.5
1363,2010-10-16,7.08,2,210,13,F,5.5,19.1
1364,2010-10-16,7.08,2,210,13,F,5.4,19.8
1365,2010-10-16,7.08,2,210,13,M,5.6,19.6
1366,2010-10-16,7.08,2,210,13,M,5.5,19.4
1367,2010-10-16,7.08,2,210,13,M,5.7,19.9
1368,2010-10-16,7.08,2,498,13,F,6,19.8
1369,2010-10-16,7.08,2,498,13,F,5.9,19.5
1370,2010-10-16,7.08,2,498,13,F,5.7,19.7
1371,2010-10-16,7.08,2,498,13,M,6.1,19.8
1372,2010-10-16,7.08,2,211,12,M,5.3,17.9
1373,2010-10-16,7.08,2,211,12,M,5.6,19.3
1374,2010-10-16,7.08,2,211,12,F,5.1,18.7
1375,2010-10-16,7.08,2,212,12,F,5.3,19.3
1376,2010-10-16,7.08,2,213,12,M,5.7,18.6
1377,2010-10-16,7.08,2,213,12,M,5.9,18.4
1378,2010-10-16,7.08,2,213,12,M,5.5,18.7
1379,2010-10-16,7.08,2,213,12,M,5.4,18.3
1380,2010-10-16,7.08,2,213,12,M,5.5,18.3
1381,2010-10-16,7.08,2,213,12,M,5.2,18.5
1382,2010-10-16,7.08,2,213,12,M,5.8,19.9
1383,2010-10-16,7.08,2,213,12,M,6.3,19.3
1384,2010-10-16,7.08,2,213,13,F,6.4,19.5
1385,2010-10-16,7.08,2,213,12,M,5.9,18
1386,2010-10-16,7.08,2,213,12,M,6.1,19.7
1387,2010-10-25,5.09,1,496,14,F,8.4,20
1388,2010-10-25,5.09,1,496,14,M,8.7,21.3
1389,2010-10-25,5.09,1,496,14,M,8.4,20.9
1390,2010-10-25,5.09,1,496,14,F,8.7,21.8
1391,2010-10-25,5.09,1,496,14,F,8.4,20.7
1392,2010-10-25,5.09,1,496,14,M,8.4,21.5
